cms_zone,num_trips,num_walk_trips,num_transit_trips,num_bike_trips,num_taxi_trips,num_tnc_trips,num_complete_weekend_days,num_complete_weekdays,first_travel_date,last_travel_date,made_trips,smartphone_type,age,employment,worker,student,license,vehicle,congestion,drive_cbd_freq,planning_apps,job_type,jobs_count,industry,telework_freq,work_cms_zone,missing_work_location,work_mode,work_mode_own,work_park_location,work_park_pay,work_vehicle_pass_period,work_park_amount_day,work_park_amount_week,work_park_amount_month,work_park_amount_year,work_mode_auto,work_mode_bus,work_mode_rail,work_mode_ferry,work_mode_taxi,work_mode_bike,work_bike_park,work_mode_scooter,work_scooter_park,school_type,school_cms_zone,missing_school_location,kid_accompany,school_mode,school_mode_own,school_park_location,school_vehicle_pass_period,school_park_amount_day,school_park_amount_month,school_park_amount_week,school_park_amount_year,school_mode_auto,school_mode_bus,school_mode_rail,school_mode_ferry,school_access,school_egress,school_mode_taxi,school_mode_bike,school_bike_park,school_mode_scooter,school_scooter_park,bike_freq,bike_num_days,bike_stolen,bike_purpose_errands,bike_purpose_transit,bike_purpose_recreation,bike_purpose_commute,bike_purpose_appointment,bike_purpose_other,no_bike_nyc_bike_lanes,no_bike_nyc_paving,no_bike_nyc_storage,no_bike_nyc_long_trips,no_bike_nyc_showers,no_bike_nyc_modes,no_bike_nyc_unable,no_bike_nyc_other,bike_share_citi_bike,bike_share_jump,bike_share_lime,bike_share_none,bike_share_user,citi_bike_freq,jump_freq,lime_freq,no_bike_share_unfamiliar,no_bike_share_expensive,no_bike_share_neighborhood,no_bike_share_stations,no_bike_share_personal_bike,no_bike_share_docks,no_bike_share_uncomfortable,no_bike_share_other,tnc_use_uber,tnc_use_lyft,tnc_use_via,tnc_use_juno,tnc_use_none,tnc_user,tnc_freq,tnc_purpose,tnc_mode,tnc_mode_auto,tnc_mode_taxi,tnc_mode_bus,tnc_mode_rail,tnc_mode_ferry,tnc_mode_bike,tnc_mode_scooter,car_share_zipcar,car_share_car2go,car_share_enterprise,car_share_other,car_share_none,car_share_user,packages,packages_distance,harassment,harassment_trip,harassment_time,harassment_route,harassment_transit,harassment_mode,harassment_neighborhood,harassment_private_car,harassment_alone,harassment_attention,harassment_defense,harassment_other,harassment_none,gender,education,english_proficiency,ethnicity,race_american_indian,race_asian,race_black,race_native_hawaiian,race_white,race_other,disability_hearing,disability_seeing,disability_walking,disability_mobility,disability_dressing,disability_concentrating,disability_none
Southern Bronx,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,1.0,2,5,1,1,0,1,995,4,995,5,1,1,14,8,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,1,1,0,0,0,0,0,0,1,0,995,995,995,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5,50,106,995,60,995,995,995,995,995,0,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,7,2,997,0,0,1,0,1,0,0,0,0,0,0,0,1
Southern Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/10/2019,06/10/2019,0.0,0,9,6,0,0,0,995,4,995,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,1,0,0,0,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,5,6,4,995,995,995,995,995,995,995,995,995,995,995,995,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Southern Bronx,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,05/29/2019,05/29/2019,1.0,0,9,6,0,0,1,1,5,8,4,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,4,3,4,995,995,995,995,995,995,995,995,995,995,995,995,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Staten Island,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06/09/2019,06/09/2019,0.0,0,9,6,0,0,1,995,3,995,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Staten Island,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/17/2019,06/17/2019,1.0,0,9,6,0,0,1,2,5,8,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Staten Island,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/11/2019,06/11/2019,1.0,1,8,6,0,0,1,1,4,8,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,6,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,1,1,0,1,0,1,8,99,100,995,995,995,995,995,995,995,0,0,1,0,0,1,2,995,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Staten Island,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/21/2019,06/21/2019,1.0,2,5,3,1,0,1,2,2,7,4,2,1,9,2,Outer Brooklyn,0,100,7,4,5,3,,,40.0,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,1,0,0,0,1,0,0,0,1,0,995,995,995,0,1,0,1,0,0,0,0,1,0,0,0,0,1,7,2,105,995,995,995,30,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Inner Queens,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,05/22/2019,05/22/2019,1.0,2,5,1,1,0,0,995,4,995,4,1,1,8,8,Inner Queens,0,1,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,1,2,0,1,1,1,0,0,0,995,995,995,995,995,995,995,995,1,0,0,0,1,4,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,5,1,1,995,995,995,995,995,995,995,0,0,0,0,1,0,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Manhattan Core,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,1.0,0,9,3,1,0,1,995,1,995,8,3,2,15,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Middle Queens,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,06/06/2019,06/06/2019,1.0,0,9,1,1,0,0,996,2,8,6,1,1,4,8,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,1,1,1,1,1,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,7,995,2,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Northern Bronx,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,05/27/2019,05/27/2019,1.0,1,6,6,0,0,0,995,2,995,1,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,4,6,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,1,0,1,1,0,1,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,4,3,4,995,995,995,995,995,995,995,995,995,995,995,995,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Outer Brooklyn,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/31/2019,05/31/2019,1.0,0,9,2,1,0,1,3,3,7,4,1,3,1,8,Outer Brooklyn,0,100,6,3,1,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,4,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,1,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Southern Bronx,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/23/2019,05/23/2019,1.0,0,8,6,0,0,0,995,3,995,5,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,3,1,0,0,0,0,0,0,1,1,0,0,0,1,3,1,999,0,0,1,0,0,0,0,0,0,0,0,1,0
Staten Island,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/28/2019,06/28/2019,1.0,2,9,6,0,0,1,2,4,6,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,6,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,99,106,995,60,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,7,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Northern Bronx,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/12/2019,06/12/2019,1.0,0,8,1,1,0,0,995,4,995,1,1,1,10,1,,0,101,995,995,995,995,,,,,34,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,7,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,2,1,1,0,0,0,0,1,0,999,999,999,999,999,999,999
Outer Queens,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,06/13/2019,06/13/2019,1.0,0,7,1,1,0,0,995,5,995,8,1,1,14,8,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,1,0,0,0,0,0,0,0,0,1,0,0,0,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Outer Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/13/2019,06/13/2019,0.0,0,8,6,0,0,0,995,5,995,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,999,999,999,999,999,999,0,0,0,0,0,0,1
Inner Brooklyn,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06/23/2019,06/23/2019,1.0,2,5,1,1,0,1,1,4,6,1,1,1,8,6,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,4,2,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,1,0,0,0,1,7,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,1,6,5,106,995,60,995,995,995,995,995,0,0,0,0,1,0,6,6,4,995,995,995,995,995,995,995,995,995,995,995,995,1,3,1,997,999,999,999,999,999,999,0,0,0,0,0,0,1
Northern Manhattan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,1.0,1,8,6,0,0,0,995,1,995,7,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Outer Brooklyn,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,06/14/2019,06/14/2019,1.0,2,9,1,1,0,0,996,2,7,8,1,1,4,7,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Staten Island,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/06/2019,06/06/2019,1.0,1,7,1,1,0,1,1,4,4,6,4,1,8,995,,0,100,6,3,1,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,1,1,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,99,106,995,36,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Inner Brooklyn,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,06/25/2019,06/25/2019,1.0,2,5,6,0,0,1,995,2,995,4,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,0,1,0,0,1,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,1,0,1,0,0,0,0,1,0,0,0,1,6,1,105,995,995,995,30,995,995,995,0,0,0,0,1,0,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Northern Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,0.0,0,11,6,0,0,0,995,2,995,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,6,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,6,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
Inner Brooklyn,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,06/12/2019,06/12/2019,1.0,1,7,2,1,0,1,1,2,6,3,2,1,9,8,Manhattan Core,0,105,995,995,995,995,,,,,995,995,30,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,1,7,0,1,1,1,1,1,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,1,0,0,1,1,1,0,0,0,1,6,99,102,995,995,23,995,995,995,995,1,0,0,0,0,1,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,5,1,999,999,999,999,999,999,999,0,0,0,0,0,0,1
Northern Bronx,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/10/2019,06/10/2019,1.0,1,8,6,0,0,0,995,2,995,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,106,995,60,995,995,995,995,995,0,0,0,0,1,0,8,995,3,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
Northern Bronx,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,06/02/2019,06/02/2019,1.0,1,6,6,0,0,1,2,4,7,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,1,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Northern Manhattan,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,06/06/2019,06/06/2019,1.0,2,8,1,1,0,1,995,2,995,4,1,1,7,7,Upper Manhattan,0,1,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,50,106,995,36,995,995,995,995,995,1,1,0,0,0,1,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Outer Brooklyn,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,06/16/2019,06/16/2019,1.0,0,8,6,0,0,0,995,2,995,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,995,3,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Southern Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05/28/2019,05/28/2019,0.0,0,10,6,0,0,0,995,4,995,8,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,4,1,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,4,995,995,995,995,995,995,995,995,995,995,995,995,1,6,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
Inner Brooklyn,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,06/26/2019,06/26/2019,1.0,2,5,1,1,0,1,995,2,995,4,1,1,9,7,Manhattan Core,0,103,995,995,995,995,,,,,995,995,995,995,995,2,10,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,2,4,0,1,0,1,0,1,0,995,995,995,995,995,995,995,995,1,0,1,0,1,8,995,8,995,995,995,995,995,995,995,995,1,1,0,0,0,1,4,99,105,995,995,995,30,995,995,995,0,0,0,0,1,0,7,995,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Manhattan Core,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,06/03/2019,06/03/2019,1.0,2,7,3,1,0,1,995,1,995,5,2,1,8,5,Manhattan Core,0,1,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,4,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,1,0,0,0,1,7,995,995,995,995,995,995,995,995,995,995,0,0,1,0,0,1,4,2,105,995,995,995,30,995,995,995,0,0,0,0,1,0,1,995,1,0,1,0,0,0,0,0,0,1,0,0,0,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Middle Queens,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/11/2019,06/11/2019,1.0,0,10,6,0,0,1,1,2,8,5,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,1,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,3,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Northern Bronx,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,06/06/2019,06/06/2019,1.0,0,4,6,0,0,1,995,2,995,4,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,3,2,1,1,0,1,0,1,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,3,0,0,1,0,1,0,0,1,1,0,0,0,2,2,1,3,0,0,0,1,0,0,999,999,999,999,999,999,999
Northern Manhattan,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,06/13/2019,06/13/2019,1.0,2,9,6,0,0,1,995,1,995,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,999,1,1,999,999,999,999,999,999,1,0,0,0,0,0,0
Outer Queens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,0.0,2,7,1,1,0,1,1,4,6,4,2,1,11,7,Outer Queens,0,100,6,4,2,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,995,995,995,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,2,100,995,995,995,995,995,995,995,0,0,0,0,1,0,2,995,4,995,995,995,995,995,995,995,995,995,995,995,995,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Southern Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06/05/2019,06/05/2019,0.0,1,7,6,0,0,1,995,4,995,4,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,1,1,1,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,995,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Manhattan Core,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,06/25/2019,06/25/2019,1.0,2,7,6,0,0,0,995,3,995,6,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,,,,995,995,995,995,995,995,995,995,995,995,995,5,995,0,995,995,995,995,995,995,0,1,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,4,1,995,995,995,995,995,995,995,0,0,0,0,1,0,8,995,1,0,1,0,1,0,1,0,0,1,0,0,0,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
