,cms_zone,num_trips,num_walk_trips,num_transit_trips,num_bike_trips,num_taxi_trips,num_tnc_trips,num_complete_weekend_days,num_complete_weekdays,first_travel_date,last_travel_date,made_trips,smartphone_type,age,employment,worker,student,license,vehicle,congestion,drive_cbd_freq,planning_apps,job_type,jobs_count,industry,telework_freq,work_cms_zone,missing_work_location,work_mode,missing_school_location,bike_freq,bike_stolen,no_bike_nyc_bike_lanes,no_bike_nyc_paving,no_bike_nyc_storage,no_bike_nyc_long_trips,no_bike_nyc_showers,no_bike_nyc_modes,no_bike_nyc_unable,no_bike_nyc_other,bike_share_citi_bike,bike_share_jump,bike_share_lime,bike_share_none,bike_share_user,no_bike_share_unfamiliar,no_bike_share_expensive,no_bike_share_neighborhood,no_bike_share_stations,no_bike_share_personal_bike,no_bike_share_docks,no_bike_share_uncomfortable,no_bike_share_other,tnc_use_uber,tnc_use_lyft,tnc_use_via,tnc_use_juno,tnc_use_none,tnc_user,tnc_freq,tnc_purpose,tnc_mode,car_share_zipcar,car_share_car2go,car_share_enterprise,car_share_other,car_share_none,car_share_user,packages,harassment,gender,education,english_proficiency,ethnicity,race_american_indian,race_asian,race_black,race_native_hawaiian,race_white,race_other,disability_hearing,disability_seeing,disability_walking,disability_mobility,disability_dressing,disability_concentrating,disability_none,license-9998,license999,tnc_user-9998,tnc_user999,tnc_use_-9998,tnc_use_999,bike_-9998,bike_999,no_bike_nyc_-9998,no_bike_nyc_999,bike_share_-9998,bike_share_999,disability_-9998,disability_999,no_bike_share_-9998,no_bike_share_999,race_-9998,race_999
40,Inner Brooklyn,12.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,06/13/2019,06/19/2019,1.0,1,6,6,0,0,0,995,3,995,5,995,0,995,995,Manhattan Core,0,995,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,106,0,0,0,0,1,0,5,4,1,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,Inner Brooklyn,27.0,7.0,0.0,17.0,0.0,1.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,5,1,1,0,1,995,1,995,2,1,1,16,6,Manhattan Core,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5,7,106,0,1,0,0,0,1,2,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Inner Brooklyn,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,06/02/2019,06/08/2019,1.0,1,6,3,1,0,1,995,4,995,1,3,1,9,995,Manhattan Core,0,995,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,7,106,0,0,0,0,1,0,1,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Inner Brooklyn,33.0,6.0,19.0,0.0,0.0,0.0,2.0,1.0,05/24/2019,05/30/2019,1.0,2,8,2,1,0,0,995,4,995,6,1,2,18,1,Manhattan Core,0,105,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,99,106,0,0,0,0,1,0,6,4,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Inner Brooklyn,48.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,06/04/2019,06/10/2019,1.0,1,5,1,1,0,1,997,4,6,2,2,1,1,8,Manhattan Core,0,101,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,99,100,0,0,0,0,1,0,6,1,2,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Inner Brooklyn,64.0,28.0,38.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,1,7,1,1,0,1,995,4,995,4,2,1,8,6,Inner Brooklyn,0,102,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,6,4,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Inner Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,06/04/2019,06/10/2019,0.0,1,7,6,0,0,0,995,2,995,-9998,995,0,995,995,Manhattan Core,0,995,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,4,106,0,0,0,0,1,0,-9998,-9998,1,-9998,-9998,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Inner Brooklyn,33.0,30.0,13.0,0.0,0.0,0.0,2.0,2.0,06/02/2019,06/08/2019,1.0,2,5,1,1,0,1,995,2,995,1,1,2,15,6,Manhattan Core,0,105,0,5,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,5,7,106,0,0,0,0,1,0,1,1,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Inner Brooklyn,34.0,11.0,0.0,0.0,0.0,0.0,2.0,5.0,05/25/2019,05/31/2019,1.0,1,8,6,0,0,0,995,4,995,8,995,0,995,995,Manhattan Core,0,995,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,4,106,0,0,0,0,1,0,2,4,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Inner Brooklyn,51.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,1,7,6,0,0,1,1,4,7,6,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,99,100,0,0,0,0,1,0,2,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Inner Brooklyn,33.0,6.0,4.0,6.0,1.0,0.0,1.0,5.0,06/17/2019,06/23/2019,1.0,2,7,1,1,0,1,1,2,6,2,1,1,18,6,Manhattan Core,0,105,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,4,106,0,0,0,0,1,0,1,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Inner Brooklyn,24.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,06/01/2019,06/07/2019,1.0,1,7,1,1,0,1,1,5,7,2,1,1,2,8,Manhattan Core,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,4,100,0,0,0,0,1,0,3,4,1,2,1,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,Inner Brooklyn,29.0,17.0,12.0,0.0,0.0,0.0,2.0,5.0,06/11/2019,06/17/2019,1.0,1,5,1,1,0,0,995,2,995,4,1,1,1,7,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,105,0,0,0,0,1,0,1,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Inner Brooklyn,23.0,16.0,9.0,5.0,0.0,0.0,0.0,4.0,06/03/2019,06/09/2019,1.0,1,4,1,1,0,1,995,1,995,1,1,1,16,6,Manhattan Core,0,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,50,106,0,1,0,0,0,1,6,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Inner Brooklyn,32.0,22.0,10.0,0.0,0.0,0.0,2.0,3.0,06/05/2019,06/11/2019,1.0,2,8,1,1,0,1,995,3,995,-9998,1,1,7,6,Manhattan Core,1,105,0,5,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6,1,106,1,1,0,0,0,1,-9998,-9998,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Inner Brooklyn,64.0,24.0,36.0,0.0,0.0,2.0,1.0,4.0,06/20/2019,06/26/2019,1.0,2,6,1,1,0,1,995,2,995,1,2,1,9,7,Manhattan Core,0,105,0,5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,4,2,105,0,0,0,0,1,0,1,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Inner Brooklyn,58.0,37.0,1.0,2.0,0.0,4.0,2.0,4.0,06/07/2019,06/13/2019,1.0,2,4,1,1,0,1,1,1,2,8,1,1,2,1,Manhattan Core,0,106,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,100,0,0,0,0,1,0,8,4,2,999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Inner Brooklyn,66.0,23.0,4.0,0.0,0.0,0.0,2.0,5.0,06/11/2019,06/17/2019,1.0,1,6,1,1,0,1,1,4,6,1,1,2,8,8,Inner Brooklyn,0,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,6,7,105,0,0,0,0,1,0,1,4,2,6,1,997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Inner Brooklyn,60.0,40.0,11.0,6.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,2,4,1,1,0,1,995,5,995,1,1,1,16,7,Inner Brooklyn,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,5,7,105,1,0,0,0,0,1,1,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Inner Brooklyn,101.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,05/25/2019,05/31/2019,1.0,1,5,1,1,0,1,1,4,5,1,4,1,12,995,Manhattan Core,0,100,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Inner Brooklyn,8.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,06/05/2019,06/11/2019,1.0,2,5,6,0,1,0,995,3,995,1,995,0,995,995,Manhattan Core,0,995,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,4,102,0,0,0,0,1,0,4,4,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Inner Brooklyn,45.0,19.0,19.0,0.0,0.0,1.0,2.0,4.0,06/02/2019,06/08/2019,1.0,1,5,1,1,0,1,995,5,995,5,1,1,16,6,Manhattan Core,0,105,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,1,105,0,0,0,0,1,0,1,1,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Inner Brooklyn,42.0,29.0,12.0,0.0,0.0,0.0,2.0,4.0,06/08/2019,06/14/2019,1.0,2,8,1,1,0,1,1,2,7,2,1,1,18,5,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,7,106,0,0,0,0,1,0,1,1,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Inner Brooklyn,86.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,05/24/2019,05/30/2019,1.0,2,5,3,1,0,1,1,2,1,-9998,4,1,12,995,Manhattan Core,0,106,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,100,0,0,0,0,1,0,-9998,-9998,2,-9998,-9998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64,Inner Brooklyn,31.0,14.0,12.0,0.0,0.0,2.0,1.0,2.0,06/07/2019,06/13/2019,1.0,2,5,1,1,0,1,995,2,995,1,1,1,14,8,Inner Brooklyn,0,105,0,5,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,60,106,0,0,0,0,1,0,1,1,1,7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Inner Brooklyn,27.0,14.0,7.0,0.0,0.0,2.0,2.0,5.0,06/06/2019,06/12/2019,1.0,1,6,1,1,0,1,1,4,5,6,2,1,9,6,Manhattan Core,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,106,0,0,0,0,1,0,6,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Inner Brooklyn,43.0,19.0,22.0,0.0,0.0,0.0,1.0,5.0,06/07/2019,06/13/2019,1.0,2,5,1,1,0,1,995,4,995,4,1,1,7,8,Inner Brooklyn,0,105,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,1,105,1,0,0,0,0,1,1,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Inner Brooklyn,49.0,17.0,6.0,2.0,1.0,0.0,2.0,1.0,06/11/2019,06/17/2019,1.0,2,5,1,1,0,1,995,1,995,1,1,1,7,6,Inner Brooklyn,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,50,106,0,1,0,0,0,1,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Inner Brooklyn,27.0,20.0,6.0,0.0,1.0,0.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,6,1,1,0,0,995,1,995,1,1,1,4,6,Manhattan Core,0,105,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,106,0,0,0,0,1,0,1,4,1,6,1,997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Inner Brooklyn,37.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,06/04/2019,06/10/2019,1.0,2,6,1,1,0,1,1,4,7,5,1,1,14,7,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,7,1,997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,Inner Brooklyn,33.0,31.0,9.0,0.0,0.0,0.0,2.0,4.0,06/07/2019,06/13/2019,1.0,2,4,7,1,1,1,995,2,995,3,1,1,4,8,Manhattan Core,0,105,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,60,105,0,0,0,0,1,0,2,4,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Inner Brooklyn,10.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,06/03/2019,06/09/2019,1.0,1,6,6,0,0,1,995,3,995,4,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,7,1,105,0,1,0,0,0,1,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Inner Brooklyn,23.0,12.0,0.0,0.0,0.0,0.0,2.0,5.0,05/24/2019,05/30/2019,1.0,1,7,6,0,0,0,995,1,995,7,995,0,995,995,Manhattan Core,0,995,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,6,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Inner Brooklyn,4.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,06/04/2019,06/10/2019,1.0,2,7,1,1,0,1,995,3,995,8,1,1,8,8,Manhattan Core,0,105,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,6,4,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Inner Brooklyn,34.0,23.0,0.0,0.0,0.0,2.0,2.0,5.0,06/08/2019,06/14/2019,1.0,2,6,1,1,0,1,1,5,7,1,1,1,8,8,Inner Brooklyn,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,7,105,0,0,0,0,1,0,1,4,999,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Inner Brooklyn,27.0,16.0,12.0,0.0,0.0,0.0,1.0,5.0,06/16/2019,06/22/2019,1.0,1,5,1,1,0,1,997,1,8,4,1,1,15,7,Manhattan Core,0,105,0,5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7,1,106,0,0,0,0,1,0,2,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Inner Brooklyn,50.0,37.0,15.0,0.0,0.0,3.0,2.0,5.0,06/02/2019,06/08/2019,1.0,2,5,1,1,0,1,995,1,995,1,1,1,4,6,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,6,1,105,0,0,0,0,1,0,2,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Inner Brooklyn,50.0,27.0,15.0,0.0,0.0,0.0,1.0,5.0,06/02/2019,06/08/2019,1.0,2,6,1,1,0,1,995,2,995,1,2,1,7,6,Manhattan Core,0,105,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,105,1,0,0,0,0,1,3,1,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Inner Brooklyn,46.0,22.0,16.0,0.0,0.0,3.0,1.0,4.0,06/13/2019,06/19/2019,1.0,2,6,1,1,2,1,1,1,8,2,1,1,8,8,Upper Manhattan,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,6,1,105,0,0,0,0,1,0,3,3,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Inner Brooklyn,68.0,43.0,8.0,11.0,0.0,1.0,2.0,5.0,06/03/2019,06/09/2019,1.0,2,6,3,1,0,1,995,2,995,3,2,2,9,6,Manhattan Core,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,99,105,0,1,0,0,0,1,1,1,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Inner Brooklyn,39.0,31.0,4.0,0.0,0.0,0.0,1.0,3.0,06/10/2019,06/16/2019,1.0,1,7,1,1,0,1,995,2,995,3,1,1,8,8,Inner Brooklyn,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Inner Brooklyn,40.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,06/16/2019,06/22/2019,1.0,2,5,1,1,0,0,995,-9998,995,-9998,1,1,13,8,Inner Brooklyn,0,105,0,-9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995,995,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,2,-9998,-9998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82,Inner Brooklyn,36.0,16.0,13.0,0.0,1.0,2.0,2.0,5.0,06/09/2019,06/15/2019,1.0,2,6,1,1,0,1,1,1,7,1,1,1,16,6,Manhattan Core,0,105,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,50,106,1,1,0,1,0,1,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Inner Brooklyn,72.0,59.0,17.0,6.0,0.0,0.0,2.0,5.0,06/07/2019,06/13/2019,1.0,2,6,1,1,0,1,995,1,995,1,1,1,1,6,Manhattan Core,0,105,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,2,105,1,1,0,0,0,1,2,4,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Inner Brooklyn,13.0,6.0,7.0,0.0,0.0,0.0,2.0,5.0,06/18/2019,06/24/2019,1.0,1,6,1,1,0,1,1,2,6,8,1,1,15,8,Manhattan Core,1,105,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,1,4,999,999,1,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
85,Inner Brooklyn,29.0,4.0,7.0,0.0,0.0,0.0,2.0,5.0,06/04/2019,06/10/2019,1.0,2,7,1,1,0,1,995,2,995,8,1,1,7,8,Outer Brooklyn,0,102,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,7,106,0,0,0,0,1,0,1,4,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Inner Brooklyn,36.0,14.0,21.0,0.0,0.0,1.0,2.0,5.0,06/07/2019,06/13/2019,1.0,2,5,1,1,0,1,995,1,995,8,1,1,17,8,Manhattan Core,0,105,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,7,1,105,0,0,0,0,1,0,7,1,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Inner Brooklyn,55.0,16.0,9.0,30.0,0.0,0.0,2.0,5.0,06/01/2019,06/07/2019,1.0,1,9,2,1,0,0,995,1,995,5,2,3,15,6,Inner Brooklyn,0,103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,2,105,0,0,0,0,1,0,5,2,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Inner Brooklyn,36.0,15.0,13.0,7.0,0.0,1.0,2.0,5.0,06/08/2019,06/14/2019,1.0,1,6,1,1,0,1,995,1,995,5,1,1,16,6,Manhattan Core,0,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,105,1,0,0,0,0,1,1,4,2,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Inner Brooklyn,49.0,15.0,15.0,0.0,0.0,1.0,0.0,3.0,06/18/2019,06/24/2019,1.0,2,5,1,1,0,1,995,2,995,-9998,1,1,7,8,Upper Manhattan,0,105,0,5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,995,995,0,0,0,0,1,0,-9998,-9998,1,-9998,-9998,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Inner Brooklyn,37.0,23.0,14.0,0.0,1.0,0.0,2.0,4.0,06/04/2019,06/10/2019,1.0,2,5,1,1,0,1,995,3,995,4,1,1,10,8,Manhattan Core,0,105,0,5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5,1,106,0,1,0,0,0,1,1,4,2,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
